"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"342707255038324736","","","","","2013-06-06 18:19:11 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Funnelcakes: tasty ideas for growing your business http://t.co/sgPB5jmCLW via @BuiltInChicago","http://is.gd/pdoAbG"
"342681232859070464","","","342677439681544193","1485156074","2013-06-06 16:35:47 +0000","web","RT @funnelcakesorg: It's alive. http://t.co/ZQaWJILqMR","http://funnelcakes.org"
"342669772854534144","","","342660194548998144","18713","2013-06-06 15:50:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @al3x: I can’t pick just one quote. A young writer’s story of giving up on his dreams to get paid to write (bad) code: http://t.co/aVUqR…"
"342613039637463040","","","342499515108061184","384528303","2013-06-06 12:04:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @lizthedeveloper: Programmers: Don't write a blogging platform, write a damn post."
"342377748603469825","","","342347471135055873","425723520","2013-06-05 20:29:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @devops_jesus: The idea that #git can be used offline is an illusion - you still need connectivity for googling which arguments to pass …"
"342326630435397632","342326414013513729","14449026","","","2013-06-05 17:06:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@nati_va si, solo asegurare de borrar algunos números de la tarjeta en la imagen enviada."
"342326172828463104","342313977780514816","14449026","","","2013-06-05 17:04:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@nati_va si, normalmente hacen eso a nuevas tarjetas/usuarios. Lo que yo envié es solo un escaneado de la tarjeta junto a la cédula"
"341668702682480642","","","341666717262565377","51286197","2013-06-03 21:32:21 +0000","web","RT @verogomezdev: Se busca asistente de alto nivel para Presidencia de Movistar Ecuador, interesados veronica.gomezvillacis@telefonica.com …"
"340888659354087424","","","","","2013-06-01 17:52:44 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Paseo San Francisco (Quito) w/ 6 others http://t.co/CsWPkmhOM6","http://4sq.com/10Hgkaw"
"340237668757667840","","","340233864695922688","49820803","2013-05-30 22:45:56 +0000","web","RT @aphyr: Hand the computer a password with 130 bits of entropy; rejected because it doesn't contain a number. &lt;sigh&gt;"
"340234785626673152","","","","","2013-05-30 22:34:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/7xEgNzNMXd Nexus 4 - 10 Tips and Tricks","http://youtu.be/EU-4dpYAZes?a"
"340199095635423232","","","337228142076903426","1325350567","2013-05-30 20:12:39 +0000","web","RT @RubyLeaders: If someone complains about Ruby’s performance, remind them that CPU and Memory are cheap compared to what they’re paying f…"
"339761569892278272","","","339756412890652672","10483202","2013-05-29 15:14:05 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @pamelafox: How to become a better programmer (or just better at everything in life): ""Ask why obsessively."" -@angelinamagnum #jsconf"
"338279494429310976","","","338209846384005121","14921562","2013-05-25 13:04:51 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @fronx: Instead of teaching people how to do X, teach them ways to think about how to do X."
"338113418894663682","","","","","2013-05-25 02:04:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ya llego a su destino en USA, ahora a esperar un par de meses para tenerlo en EC http://t.co/JtFvCGshSi","http://twitter.com/MarceloAndrade/status/338113418894663682/photo/1"
"337775862055321600","","","337770409866973185","409572255","2013-05-24 03:43:35 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @WareSarah: ""Engineers are the new currency"" - @johndoerr #PandoMonthlySF"
"337327080880607232","","","337308972858089474","113713261","2013-05-22 22:00:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @ChromiumDev: DevTools Workspaces let you live edit/debug local projects w/ bi-directional disk persistence - now landed in Canary http:…"
"336946255810949120","","","","","2013-05-21 20:47:02 +0000","web","Just ordered a Nexus 4 😀"
"336103499760803843","","","335935259206111232","40801711","2013-05-19 12:58:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @JoseOrdonezJr: -Pastor, mi esposa me dice vago.
 -Y qué has hecho?
 -Nada!"
"335516893207199744","","","335514762630811648","1761521","2013-05-17 22:07:15 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @intentionally: Awesome, insanely useful app from my buddy @dannydb and @nprapps =&gt; http://t.co/OvL3vyQtpp","http://apps.npr.org/arrested-development/"
"335505214893326336","","","335497934042963969","53962374","2013-05-17 21:20:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @vmoncayo_85: Se reconoce a la bisutería por su afán escandaloso de brillar más que el Oro."
"335133969827897344","","","334719339066449920","6880942","2013-05-16 20:45:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @kylefox: Why Go? http://t.co/RqpArqhE6Q

Great writeup on the Go programming language by my pal @nathany.","http://buff.ly/10xGqrA"
"334632539346046976","","","334568235968110594","352053266","2013-05-15 11:33:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @coursera: Coursera partners with 11 int'l orgs to translate entire course lectures into 7 languages! http://t.co/kswofqwgsR http://t.co…","http://bit.ly/16dWLul"
"334382845353140224","","","334381021871087618","10079052","2013-05-14 19:00:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @rjs: Bret Victor breaks ground yet again in this latest talk on directly manipulating data visualizations. Must see: https://t.co/ElRtN…"
"332966887128461312","","","","","2013-05-10 21:14:26 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","“On Citizenship in Open-source software development” by @christophe971 https://t.co/vwyrjEnYOT","https://medium.com/products-i-wish-existed/ddd1f7be1415"
"332262248787611648","","","330750663703281664","23154217","2013-05-08 22:34:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @Snugug: #titanic {
  float: none;
}

#CSSJokes"
"332215852957057026","","","332208287263100928","15265916","2013-05-08 19:30:06 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @dabit: Automate your dev environment http://t.co/xicolcDXQQ @softr8","http://sidekicksrc.com/post/if-you-love-automation-why-is-your-development-environment-manual/"
"332206900110311424","","","332200997608906752","65491584","2013-05-08 18:54:31 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @pepelucho9: Vendo iPhone 3Gs de 32 GB, desbloqueado de fabrica, con iOS 6"
"331803494426214402","","","331800656111341568","17466705","2013-05-07 16:11:32 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @lesliejarrin: Insisto que el minimizar el software libre  es una señal de extrema ignorancia"
"331520075209261056","","","331505223556280320","45496942","2013-05-06 21:25:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @mozhacks: Taller de FirefoxOS Bogotá el 18 de Mayo. Crea apps para FirefoxOS. Recibe un Geeksphone. Buscamos desarrolladores: http://t.…"
"331450070421614594","","","331444741449322496","13251382","2013-05-06 16:47:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @mattmight: Hey programmers, it's May! Time to automate something: http://t.co/41fqmfyvky","http://matt.might.net/articles/programmers-resolutions/"
"330065931055296512","330062152436154370","14847041","","","2013-05-02 21:07:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@cmaxw http://t.co/doSXKcbGt8","http://editorconfig.org/"
"328985459554394115","","","328961930154872836","28831220","2013-04-29 21:33:40 +0000","web","RT @therubyrep: Any remote workers or people working on or running distributed teams interested in being guests on @avdi's @wideteams podca…"
"328878988934127617","","","","","2013-04-29 14:30:35 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Check out ""How Heroku Runs Heroku"" on Vimeo http://t.co/AIk1xNO6SG #Vimeo #heroku #logging","http://vimeo.com/64925043"
"328496435056222208","","","328377988460707840","5637652","2013-04-28 13:10:27 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @codinghorror: Want to take the most amazing trip of your life? Have kids. Unless by ""trip"" you meant actually leaving your house, ever."
"327478264551591937","","","","","2013-04-25 17:44:37 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @confreaks http://t.co/AOwU8VUDtu LA Ruby Conference 2013 Impressive Ruby Productivity with Vim and","http://youtu.be/gB-JSh1EVME?a"
"326830366516187138","","","326825094741651456","17633960","2013-04-23 22:50:06 +0000","web","RT @slicknet: Really love this programmer competency matrix. http://t.co/5bLRvjvhQq (via @arosien)","http://www.indiangeek.net/wp-content/uploads/Programmer%20competency%20matrix.htm"
"326444534059892736","","","","","2013-04-22 21:16:56 +0000","web","banco Pichincha llama a ofrecer un crédito, le digo que no necesito, y en ese caso me piden un crédito a mi jeje camuflado como inversión"
"325954687666888704","","","325323953927245824","22386062","2013-04-21 12:50:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @steveklabnik: I cried a little while I wrote this. http://t.co/HzJEygJo0L","http://words.steveklabnik.com/closure"
"325293229392150528","","","325284893242318848","15606758","2013-04-19 17:02:04 +0000","web","RT @blogylana: Sigo en la búsqueda de un programador web que tenga ganas de ""codear"". Ahí si saben de alguien me avisan. #code"
"325292810867720194","325286507210481664","52593","","","2013-04-19 17:00:24 +0000","web","@avdi http://t.co/hn3meq1YyC may help","http://www.giveforward.com/"
"325262581407301633","","","325262046511898625","1761521","2013-04-19 15:00:17 +0000","web","RT @intentionally: Easily the best responsive site I've ever seen =&gt; http://t.co/H3NrrvrbZS","http://artpolikarpov.github.io/garmoshka/"
"325046649216966656","","","325037456380551169","1112431","2013-04-19 00:42:14 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @mahemoff: The most popular JavaScript library in the world has officially deprecated IE6-8 today. Therefore Celebrate. http://t.co/5 ..."
"324984260069060608","","","","","2013-04-18 20:34:20 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/IGgGMZk5z9 tmux Quick Start","http://youtu.be/wKEGA8oEWXw?a"
"324982755874181120","","","324974755163799552","38699900","2013-04-18 20:28:21 +0000","web","RT @geeksam: tmux Quick Start screencast, all of 9 minutes long: http://t.co/pKdTPES2Zw #pairwithme","http://youtu.be/wKEGA8oEWXw"
"324726402458984448","","","324220897311465472","1761521","2013-04-18 03:29:42 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @intentionally: ""Successful companies don't have business plans, they have customers."""
"324548660098637824","","","324527074629001216","5749162","2013-04-17 15:43:25 +0000","web","RT @ThePeterHa: this thing called Space Monkey is something I'm actually going to back http://t.co/VvJxyWTQUd","http://gizmodo.com/5994668/space-monkey-easy-cloud-storage-in-your-very-own-home"
"324173155608457217","","","324172217942409217","36734692","2013-04-16 14:51:17 +0000","web","RT @KateASmith: Ultimate Guide to Funnel Optimization by @intentionally on @slideshare http://t.co/hAux5WFAI8","http://www.slideshare.net/seanjohnson/ultimate-guide-to-funnel-optimization"
"323628160493174785","","","323614740427468801","244285641","2013-04-15 02:45:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Yapador: Y se van a los penales en Venezuela"
"323135228912738304","","","","","2013-04-13 18:06:56 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Museo Interactivo de Ciencia (Quito, Pichincha) http://t.co/4305TcZVb8","http://4sq.com/10YFMGX"
"322081518111559681","","","183316183494311936","821958","2013-04-10 20:19:52 +0000","web","RT @DanaDanger: HTTP response codes for dummies. 50x: we fucked up. 40x: you fucked up. 30x: ask that dude over there. 20x: cool."
"322078602655043584","","","322053958766059522","2142731","2013-04-10 20:08:17 +0000","web","RT @firefox: We're gearing up for our next chapter. Changes to our executive leadership team: http://t.co/ENFBjgi5FG","http://mzl.la/R15Wn9"
"321765851810365440","","","","","2013-04-09 23:25:31 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @baruco http://t.co/bm1w4lFcag They are coming (Barcelona Ruby Conference 2013 spot)","http://youtu.be/a6qOVMRyiz4?a"
"321754763194691584","","","","","2013-04-09 22:41:28 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video from @marakana http://t.co/JbeEaMFqLi Breaking the 1000ms Time to Glass Mobile Barrier","http://youtu.be/Il4swGfTOSM?a"
"321696438788706304","","","","","2013-04-09 18:49:42 +0000","web","why people try to get my fb password http://t.co/VYCSeY2rCU","http://f.cl.ly/items/1C2V0P2f2i19410H2337/Screen%20Shot%202013-04-09%20at%2010.09.36%20AM.png"
"321597609506656256","","","321353491488571392","18179447","2013-04-09 12:16:59 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @valueof: If you're using @FirefoxNightly we have a present for you: http://t.co/b3epyJ1ZDF If you're not and you're a web developer, ...","http://cl.ly/image/2q2s450r2B43"
"321594821779283970","","","321566146870517760","2475601","2013-04-09 12:05:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @masylum: This is how we differentiate development, staging and production at Teambox :) http://t.co/uyludUKzOM","http://twitter.com/masylum/status/321566146870517760/photo/1"
"321271298821062656","","186281305","","","2013-04-08 14:40:21 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","@diegojrc11 buen día, si aún está en venta, si desea conocerlo puede ser cualquier día de lunes a viernes."
"320651119246327808","","","320634148748394496","22386062","2013-04-06 21:35:58 +0000","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","RT @steveklabnik: http://t.co/0tGR5kP0Bj","http://www.whatcanidoformozilla.org/"
"320304787876876288","","","320302444884160513","756129","2013-04-05 22:39:47 +0000","web","RT @johnolilly: AKA: the Firefox. rt @benhuh 10 GIFs Demonstrating The Ferocity of Red Pandas http://t.co/6UjaJzTD1w …","http://cheezburger.com/39429#.UV9OZ136PI8.twitter"
"320239753549213697","","","320232655880871936","697893","2013-04-05 18:21:21 +0000","web","RT @bkeepers: Slides from my @mwrc talk about Ruby at GitHub https://t.co/2up0P39IVr","https://speakerdeck.com/bkeepers/ruby-at-github"
"319915150658400256","","","319909192393695232","8280592","2013-04-04 20:51:30 +0000","web","RT @carlosdomingo: Very funny interpretation of the Google Chrome Blink Developer FAQ. I hope it is not like this. 
 http://t.co/aDEox4gEPe","http://prng.net/blink-faq.html"
"319912927069106176","","","319907695748603905","34743251","2013-04-04 20:42:40 +0000","web","RT @SpaceX: Dreaming of Mars? http://t.co/0fXB6khw8V via @davepaliwoda","http://www.distancetomars.com/"
"319848033942638592","","","319686658566021120","49219387","2013-04-04 16:24:48 +0000","web","RT @hayvok: I explain myself about the ""Ember"" job I posted on Hacker News. #hackernews #php #emberjs https://t.co/z8ZgHYm2b5","https://gist.github.com/Blackshawk/5308087"
"319582797096419328","","","319558805711110144","1761521","2013-04-03 22:50:51 +0000","web","RT @intentionally: Check out @digintent client @GiftBarChicago in the latest @FastCoLabs article: http://t.co/cAMebfiZm9","http://www.fastcolabs.com/3007846/future-retail/how-succeed-retail-startup-post-groupon-world"
"319582343759290369","","","319564385779593217","752673","2013-04-03 22:49:02 +0000","web","RT @jeresig: Moz + Samsung are working on Servo, Google forked WebKit, and Opera is switching to Chromium -- we're entering a new age of ..."
"319548481536659457","","","319514725111189506","208242904","2013-04-03 20:34:29 +0000","web","RT @digintent: Craig Wortmann from Sales Engine talks about working with the Digital Intent team. http://t.co/z4OuKwDnNz","http://fb.me/2CyQJxPdH"
"319546763285504000","","","319034348974256128","6262762","2013-04-03 20:27:39 +0000","web","RT @imhobson: Geek productivity at work http://t.co/YfdiPdzUnX","http://twitter.com/imhobson/status/319034348974256128/photo/1"
"319497318946705410","","","","","2013-04-03 17:11:11 +0000","web","Vendo departamento en Quito http://t.co/YtMhVAGcBK","http://marceloandrader.github.com/departamento/?utm_source=twitter&utm_medium=online&utm_campaign=abril3-noon"
"319197513489981441","","","","","2013-04-02 21:19:52 +0000","web","Estoy vendiendo un departamento http://t.co/Q6MDVCybH3","http://marceloandrader.github.com/departamento/?utm_source=twitter&utm_medium=online&utm_campaign=abril-2-afternoon"
"319055372298096640","","","318923290108379137","17444309","2013-04-02 11:55:03 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @joelgascoigne: ""Need a Job? Invent It"" http://t.co/QpMGZHe0mB","http://buff.ly/YXxYlE"
"319044670980239360","","","","","2013-04-02 11:12:31 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","Mozilla — 15 years — http://t.co/VtrLhDO2Jt http://t.co/36U33f9H0Z","http://mozilla.org","http://flip.it/nSgdo"
"318826595710271488","","","318814110663983104","91333167","2013-04-01 20:45:58 +0000","web","RT @climagic: saveurl() { cat &gt; /dev/null; } # Save a url for reading later when you ""have time""."
"318424180527882242","","","","","2013-03-31 18:06:55 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Adventurer"" badge on @foursquare for checking in to ten different places! http://t.co/RczK9v6XwI","http://4sq.com/ZSGgxX"
"318424180259434497","","","","","2013-03-31 18:06:55 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","comprando pintura (@ Mega Kywi) http://t.co/GhlahYXfXr","http://4sq.com/ZSGgxZ"
"317979156715548673","","","317858548992319489","48408490","2013-03-30 12:38:33 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @blestband: ""The colors of Easter shouldn't be pastel colors, it should be RED."" 1 John 1:7 / Los colores de la Semana Santa... http: ..."
"316926972250959872","","","316918830536462336","278523798","2013-03-27 14:57:33 +0000","web","RT @NeckbeardHacker: No, programming is actually not that hard. Dealing with people is hard. Which is why I got into programming in the  ..."
"316664045270859776","","","","","2013-03-26 21:32:46 +0000","web","Experiment: run local code (server and unit tests) from a ramdisk, seems faster than having it on a spinning/ssd disk"
"316594423779717121","","","316589176860594176","30261067","2013-03-26 16:56:07 +0000","web","RT @CNET: Ecuador could one day soon be home to the next Silicon Valley. Part 1 of a 4 part series: http://t.co/nOqdK9Yuzy","http://cnet.co/16VM1i6"
"316559031529512960","","","","","2013-03-26 14:35:29 +0000","web","Getting started on AngularJS: http://t.co/LERJBZV4xi","http://www.adobe.com/devnet/html5/articles/getting-started-with-angularjs.html"
"316556917294129152","","","316552086840025088","35432643","2013-03-26 14:27:05 +0000","web","RT @addyosmani: Chrome DevTools Extensions For Web App Developers: Ember, Backbone, AngularJS, Knockout &amp; more: http://t.co/lbclhZ6cNP","http://addyosmani.com/blog/devtools-extensions-for-webapp-developers/"
"316200409586876416","","","","","2013-03-25 14:50:27 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Subscribe to @digintent newsletter to get a list of very interesting articles like this http://t.co/THJ7vx0Kju","http://eepurl.com/xc7eP"
"315209044954583040","","","315013772865589248","76693358","2013-03-22 21:11:07 +0000","web","RT @mindbrix: Clang 3.3 will support Unicode. Brace yourself for code like this:

  if( 💻 == 👍) 
    😎++;

http://t.co/khrYd1dorx

#iosdev","http://clang.llvm.org/docs/ReleaseNotes.html#extended-identifiers-unicode-support-and-universal-character-names"
"315137777824047104","","","315022042216939520","5637652","2013-03-22 16:27:55 +0000","web","RT @codinghorror: Why Ruby? http://t.co/NZTOMZuBHO","http://www.codinghorror.com/blog/2013/03/why-ruby.html"
"315116806488612864","","","","","2013-03-22 15:04:35 +0000","web","SSD is back yeah!!"
"314500197868769281","","","314494688000352256","14118233","2013-03-20 22:14:24 +0000","web","RT @LopertYur: #IslasGalápagos fotografiadas desde la International Space Station http://t.co/FBxr93hKBn /vía @ElOro_aldia","http://twitpic.com/cd09bk"
"314360644004638720","","","314359710822326272","22808228","2013-03-20 12:59:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @diablo_urban_o: maintain your #tests, #tests are #code"
"313779378079281153","","","313767053964226560","208242904","2013-03-18 22:30:08 +0000","web","RT @digintent: Nice presentation: How to Create A Company YOU Love http://t.co/0xHJbvyQTn","http://buff.ly/Zt1HGb"
"313777320668303360","313766669577252864","18458454","","","2013-03-18 22:21:57 +0000","web","@rbonifaz rsync -avrhz ..."
"312985771248345088","","","","","2013-03-16 17:56:37 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Mundo Juvenil (Quito, Pichincha) http://t.co/dsZg0LAyt6","http://4sq.com/YDzP10"
"312272701274345472","","","312159073955110912","19558672","2013-03-14 18:43:08 +0000","web","RT @laclabra: If Google wants to shut down a product because of ""lack of consumer appeal,"" maybe they should've considered Google+."
"311504649884663809","","","311488698451644416","157068903","2013-03-12 15:51:10 +0000","web","RT @ecblackberry: Ya esta listo el mapa, ahora nos toca llenarlo: http://t.co/44ZxAmqfzX","http://mapaecuadorstartups.com"
"311249426532405248","","","","","2013-03-11 22:57:00 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Sobornando a un empleado público. http://t.co/oHoLlnl2XB","http://bit.ly/WiAXY0"
"310736089822400512","310564477571592192","473347939","","","2013-03-10 12:57:11 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@sriecuador Linda opción, no es mejor contratar un servicio de CDN para esos archivos"
"310467362908430337","","","","","2013-03-09 19:09:22 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Granja Tio Mario [pic]: http://t.co/oQxLkZhj7h","http://4sq.com/X9dBqM"
"310042934802264065","","","","","2013-03-08 15:02:50 +0000","web","new SSD is coming back, thanks @macsales"
"309800824786268160","","","","","2013-03-07 23:00:47 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/hnBwiq49rP AR Drone Tracking Test","http://youtu.be/LgVdbWWXdNg?a"
"309794929025105920","","","","","2013-03-07 22:37:21 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/UY7X5vs8yC Pablo Lucio-Paredes - Presentacion del libro «Revolución Ciudadana. Tanto ...para","http://youtu.be/hFLrUiuidw4?a"
"309764655797129217","","","","","2013-03-07 20:37:03 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Why I hate Rails http://t.co/8H3cYnLW5e","http://kakubei.blogspot.com/2012/05/why-i-hate-rails.html"
"309379681197645824","","","309372491493691392","35432643","2013-03-06 19:07:18 +0000","web","RT @addyosmani: DevTools tip: chrome://inspect displays all inspectable tabs/extensions. Click 'inspect' to switch to a page &amp; launc ..."
"309330229824999424","","","","","2013-03-06 15:50:48 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","The Pragmatics of TDD | 8th Light http://t.co/f8bXPq7gFE via @unclebobmartin","http://blog.8thlight.com/uncle-bob/2013/03/06/ThePragmaticsOfTDD.html"
"309307517245218817","","","","","2013-03-06 14:20:33 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/263upzlkJr Say Hello to Lineman","http://youtu.be/BmZ4XRErYAI?a"
"308192699041849344","","","308169136238907392","8280592","2013-03-03 12:30:40 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @carlosdomingo: Steve Mann: My “Augmediated” Life. 
What I’ve learned from 35 years of wearing computerized eyewear
 http://t.co/WgFv ..."
"307628255865872384","","","","","2013-03-01 23:07:46 +0000","web","Microsoft, even the error report application crashes http://t.co/3EuyuqoPGq","http://twitter.com/MarceloAndrade/status/307628255865872384/photo/1"
"307510076615307265","","","","","2013-03-01 15:18:10 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Excellent way to get firefox os on a mobile phone http://t.co/3rsEXbVQUc via @SonyXperiaDev","http://developer.sonymobile.com/2013/02/27/experimental-firefox-os-software-for-xperia-e-available-for-developers-rom/"
"307236919488696320","","","305104642101096448","5637702","2013-02-28 21:12:44 +0000","web","RT @chrisbean: Why did web designer leave the restaurant? He couldn't stand the table layout! — @meyerweb #w3conf"
"306464534242160642","","","","","2013-02-26 18:03:33 +0000","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","I liked a @YouTube video http://t.co/HECuNGheQ5 What most schools don't teach","http://youtu.be/nKIu9yen5nc?a"
"306372787604422658","","","306297049203216384","8280592","2013-02-26 11:58:59 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @carlosdomingo: TokBox's WebRTC-Based Video Chat Platform Now Supports Firefox Nightly And Aurora http://t.co/2YbT4DuTMJ","http://techcrunch.com/2013/02/25/tokboxs-webrtc-based-video-chat-platform-now-supports-firefox-nightly-and-aurora/"
"306234134513213440","","","306195327327805440","14561327","2013-02-26 02:48:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @dhh: Rails 4.0: Beta1 released -- http://t.co/oC5e3A7pyb. FINALLY!","http://weblog.rubyonrails.org/2013/2/25/Rails-4-0-beta1/"
"304930545471717376","","","304886301038092288","15441301","2013-02-22 12:28:02 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @jmattheij: http://t.co/K5QD6vpOXf Programming without domain knowledge should be illegal ;)","http://jacquesmattheij.com/domain-knowledge-or-a-lack-thereof"
"304928562937466881","","","304846679994138624","17633960","2013-02-22 12:20:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @slicknet: My slides from tonight's #PayPalTechX talk: http://t.co/fDmyWCKUAz","http://www.slideshare.net/nzakas/the-pointerless-web"
"304616072080920577","","","","","2013-02-21 15:38:25 +0000","web","Broken SSD sent to @macsales now to wait the return"
"304615085949739009","","","304604718842408960","3374231","2013-02-21 15:34:30 +0000","web","RT @mxcl: If the Homebrew Kickstarter gets enough money, we'll build bottles of everything on every OS X and host it all on S3."
"304348943783960577","","","304348291758448642","11132462","2013-02-20 21:56:57 +0000","web","RT @37signals: “When culture turns into policy” by @migreyes. http://t.co/1MDv2n4oNH","http://37svn.com/3450"
